event_id	pos_id	exon_a	exon_b	intron_a	intron_b	strand	gene_id	gene_name	label	SRR601500_junction_a	SRR601500_junction_b	SRR601500_PSI	SRR604528_junction_a	SRR604528_junction_b	SRR604528_PSI
FIVE_1837	FIVE@chr11@47765362-47767063@47765362-47767069	chr11:47767063-47767443	chr11:47767069-47767443	chr11:47765362-47767063	chr11:47765362-47767069	-	ENSG00000109920.13	FNBP4	unannotated	3	5		5	4	
FIVE_1845	FIVE@chr11@5226799-5226930@5226799-5226946	chr11:5226930-5227197	chr11:5226946-5227197	chr11:5226799-5226930	chr11:5226799-5226946	-	ENSG00000244734.4	HBB	annotated	662	0	1.0	761	0	1.0
FIVE_1847	FIVE@chr11@5249590-5249713@5249590-5249751	chr11:5249713-5249857	chr11:5249751-5249857	chr11:5249590-5249713	chr11:5249590-5249751	-	ENSG00000213934.9	HBG1	annotated	2	0		3	0	
FIVE_1848	FIVE@chr11@5254514-5254637@5254514-5254675	chr11:5254637-5254879	chr11:5254675-5254879	chr11:5254514-5254637	chr11:5254514-5254675	-	ENSG00000196565.15	HBG2	annotated	3	0		3	0	
FIVE_1851	FIVE@chr11@563478-563558@563317-563558	chr11:563189-563478	chr11:563189-563317	chr11:563478-563558	chr11:563317-563558	+	ENSG00000099849.15	RASSF7	annotated	1	1		4	5	
FIVE_1852	FIVE@chr11@5642853-5643144@5642843-5643144	chr11:5642817-5642853	chr11:5642817-5642843	chr11:5642853-5643144	chr11:5642843-5643144	+	ENSG00000258659.7	TRIM34	annotated	0	1		0	1	
FIVE_1855	FIVE@chr11@567853-568331@567853-568352	chr11:568331-568437	chr11:568352-568437	chr11:567853-568331	chr11:567853-568352	-	ENSG00000247095.6	MIR210HG	annotated	1	5		0	6	
FIVE_1856	FIVE@chr11@5680238-5684868@5680238-5685016	chr11:5684868-5685394	chr11:5685016-5685394	chr11:5680238-5684868	chr11:5680238-5685016	-	ENSG00000132256.20	TRIM5	annotated	1	2		2	0	
FIVE_1857	FIVE@chr11@57317887-57320065@57317887-57320079	chr11:57320065-57320712	chr11:57320079-57320712	chr11:57317887-57320065	chr11:57317887-57320079	-	ENSG00000149115.14	TNKS1BP1	annotated	0	21	0.0	0	19	0.0
FIVE_1858	FIVE@chr11@57334648-57335068@57334648-57335730	chr11:57335068-57335892	chr11:57335730-57335892	chr11:57334648-57335068	chr11:57334648-57335730	-	ENSG00000149136.9	SSRP1	annotated	80	0	1.0	29	0	1.0
FIVE_1863	FIVE@chr11@57530234-57530658@57530234-57530727	chr11:57530658-57530803	chr11:57530727-57530803	chr11:57530234-57530658	chr11:57530234-57530727	-	ENSG00000134809.9	TIMM10	annotated	132	0	1.0	64	0	1.0
FIVE_1865	FIVE@chr11@57647291-57647384@57647291-57647473	chr11:57647384-57647686	chr11:57647473-57647686	chr11:57647291-57647384	chr11:57647291-57647473	-	ENSG00000166793.13	YPEL4	annotated	0	1		0	0	
FIVE_1866	FIVE@chr11@57660082-57660765@57659890-57660765	chr11:57659455-57660082	chr11:57659455-57659890	chr11:57660082-57660765	chr11:57659890-57660765	+	ENSG00000172409.7	CLP1	annotated	4	0		0	0	
FIVE_1867	FIVE@chr11@57712822-57737608@57712807-57737608	chr11:57712593-57712822	chr11:57712593-57712807	chr11:57712822-57737608	chr11:57712807-57737608	+	ENSG00000213593.11	TMX2	annotated	0	257	0.0	0	126	0.0
FIVE_1868	FIVE@chr11@57712807-57737608@57712784-57737608	chr11:57712603-57712807	chr11:57712603-57712784	chr11:57712807-57737608	chr11:57712784-57737608	+	ENSG00000213593.11	TMX2	annotated	257	4	0.9846743295019157	126	0	1.0
FIVE_1869	FIVE@chr11@57742247-57742863@57742227-57742863	chr11:57742117-57742247	chr11:57742117-57742227	chr11:57742247-57742863	chr11:57742227-57742863	+	ENSG00000211450.11	SELENOH	annotated	546	26	0.9545454545454546	285	19	0.9375
FIVE_1872	FIVE@chr11@57762119-57789037@57762046-57789037	chr11:57761797-57762119	chr11:57761797-57762046	chr11:57762119-57789037	chr11:57762046-57789037	+	ENSG00000198561.16	CTNND1	annotated	0	31	0.0	0	22	0.0
FIVE_1874	FIVE@chr11@57806478-57806915@57806035-57806915	chr11:57805542-57806478	chr11:57805542-57806035	chr11:57806478-57806915	chr11:57806035-57806915	+	ENSG00000198561.16	CTNND1	annotated	38	11	0.7755102040816326	11	28	0.28205128205128205
FIVE_1875	FIVE@chr11@57814373-57815394@57811486-57815394	chr11:57811399-57814373	chr11:57811399-57811486	chr11:57814373-57815394	chr11:57811486-57815394	+	ENSG00000198561.16	CTNND1	annotated	116	6	0.9508196721311475	63	8	0.8873239436619719
FIVE_1877	FIVE@chr11@581606-581962@581597-581962	chr11:581492-581606	chr11:581492-581597	chr11:581606-581962	chr11:581597-581962	+	ENSG00000070047.13	PHRF1	unannotated	7	8		11	3	0.7857142857142857
FIVE_1878	FIVE@chr11@581606-581965@581597-581965	chr11:581492-581606	chr11:581492-581597	chr11:581606-581965	chr11:581597-581965	+	ENSG00000070047.13	PHRF1	annotated	3	1		0	0	
FIVE_1879	FIVE@chr11@58570713-58577986@58570713-58578019	chr11:58577986-58578220	chr11:58578019-58578220	chr11:58570713-58577986	chr11:58570713-58578019	-	ENSG00000110031.13	LPXN	annotated	1	2		0	2	
FIVE_1886	FIVE@chr11@59135588-59135755@59135588-59136057	chr11:59135755-59136281	chr11:59136057-59136281	chr11:59135588-59135755	chr11:59135588-59136057	-	ENSG00000245571.8	FAM111A-DT	annotated	0	0		0	1	
FIVE_1887	FIVE@chr11@59136281-59139846@59136281-59139957	chr11:59139846-59140167	chr11:59139957-59140167	chr11:59136281-59139846	chr11:59136281-59139957	-	ENSG00000245571.8	FAM111A-DT	annotated	0	1		0	1	
FIVE_1889	FIVE@chr11@59142969-59143083@59142946-59143083	chr11:59142856-59142969	chr11:59142856-59142946	chr11:59142969-59143083	chr11:59142946-59143083	+	ENSG00000166801.17	FAM111A	annotated	3	0		2	1	
FIVE_1893	FIVE@chr11@59616474-59620415@59616459-59620415	chr11:59616162-59616474	chr11:59616162-59616459	chr11:59616474-59620415	chr11:59616459-59620415	+	ENSG00000255139.3	ENSG00000255139	annotated	2	0		0	0	
FIVE_1896	FIVE@chr11@59616474-59620415@59616467-59620415	chr11:59616196-59616474	chr11:59616196-59616467	chr11:59616474-59620415	chr11:59616467-59620415	+	ENSG00000255139.3	ENSG00000255139	annotated	2	0		0	0	
FIVE_1900	FIVE@chr11@59794611-59795372@59793514-59795372	chr11:59793380-59794611	chr11:59793380-59793514	chr11:59794611-59795372	chr11:59793514-59795372	+	ENSG00000166900.17	STX3	unannotated	8	5		1	1	
FIVE_1901	FIVE@chr11@59795712-59800855@59795482-59800855	chr11:59795372-59795712	chr11:59795372-59795482	chr11:59795712-59800855	chr11:59795482-59800855	+	ENSG00000166900.17	STX3	annotated	11	18	0.3793103448275862	2	5	
FIVE_1903	FIVE@chr11@60173129-60175402@60173129-60175506	chr11:60175402-60175611	chr11:60175506-60175611	chr11:60173129-60175402	chr11:60173129-60175506	-	ENSG00000110077.16	MS4A6A	annotated	2	0		3	0	
FIVE_1904	FIVE@chr11@60181741-60182978@60181741-60183136	chr11:60182978-60183331	chr11:60183136-60183331	chr11:60181741-60182978	chr11:60181741-60183136	-	ENSG00000110077.16	MS4A6A	annotated	2	0		3	0	
FIVE_1915	FIVE@chr11@60939638-60941122@60939638-60942035	chr11:60941122-60942145	chr11:60942035-60942145	chr11:60939638-60941122	chr11:60939638-60942035	-	ENSG00000110446.12	SLC15A3	annotated	5	0		10	2	0.8333333333333334
FIVE_1916	FIVE@chr11@61281914-61282789@61281914-61282793	chr11:61282789-61282905	chr11:61282793-61282905	chr11:61281914-61282789	chr11:61281914-61282793	-	ENSG00000167992.14	VWCE	annotated	0	0		1	0	
FIVE_1917	FIVE@chr11@61331691-61332634@61331691-61332738	chr11:61332634-61332907	chr11:61332738-61332907	chr11:61331691-61332634	chr11:61331691-61332738	-	ENSG00000167986.15	DDB1	annotated	2	0		0	0	
FIVE_1920	FIVE@chr11@61351147-61352956@61351147-61352985	chr11:61352956-61353139	chr11:61352985-61353139	chr11:61351147-61352956	chr11:61351147-61352985	-	ENSG00000162144.10	CYB561A3	annotated	0	19	0.0	0	10	0.0
FIVE_1921	FIVE@chr11@61356728-61357203@61356728-61357312	chr11:61357203-61357371	chr11:61357312-61357371	chr11:61356728-61357203	chr11:61356728-61357312	-	ENSG00000162144.10	CYB561A3	annotated	2	0		1	0	
FIVE_1922	FIVE@chr11@61364518-61366045@61364315-61366045	chr11:61364252-61364518	chr11:61364252-61364315	chr11:61364518-61366045	chr11:61364315-61366045	+	ENSG00000149483.13	TMEM138	annotated	34	0	1.0	28	0	1.0
FIVE_1924	FIVE@chr11@61364870-61366045@61364518-61366045	chr11:61364252-61364870	chr11:61364252-61364518	chr11:61364870-61366045	chr11:61364518-61366045	+	ENSG00000149483.13	TMEM138	annotated	0	34	0.0	0	28	0.0
FIVE_1925	FIVE@chr11@61392897-61393231@61392665-61393231	chr11:61392587-61392897	chr11:61392587-61392665	chr11:61392897-61393231	chr11:61392665-61393231	+	ENSG00000187049.11	TMEM216	annotated	5	4		0	1	
FIVE_1926	FIVE@chr11@614037-614174@614037-614476	chr11:614174-614534	chr11:614476-614534	chr11:614037-614174	chr11:614037-614476	-	ENSG00000185507.21	IRF7	annotated	3	0		6	4	
FIVE_1927	FIVE@chr11@613865-614174@613865-614476	chr11:614174-614534	chr11:614476-614534	chr11:613865-614174	chr11:613865-614476	-	ENSG00000185507.21	IRF7	annotated	1	0		3	3	
FIVE_1928	FIVE@chr11@61416519-61419922@61416519-61419949	chr11:61419922-61420094	chr11:61419949-61420094	chr11:61416519-61419922	chr11:61416519-61419949	-	ENSG00000149532.16	CPSF7	annotated	28	46	0.3783783783783784	13	32	0.28888888888888886
FIVE_1929	FIVE@chr11@61420094-61420470@61420094-61420547	chr11:61420470-61420573	chr11:61420547-61420573	chr11:61420094-61420470	chr11:61420094-61420547	-	ENSG00000149532.16	CPSF7	annotated	88	0	1.0	38	0	1.0
FIVE_1930	FIVE@chr11@61420094-61420470@61420094-61421390	chr11:61420470-61421608	chr11:61421390-61421608	chr11:61420094-61420470	chr11:61420094-61421390	-	ENSG00000149532.16	CPSF7	annotated	88	0	1.0	38	0	1.0
FIVE_1931	FIVE@chr11@61421608-61428898@61421608-61429182	chr11:61428898-61429290	chr11:61429182-61429290	chr11:61421608-61428898	chr11:61421608-61429182	-	ENSG00000149532.16	CPSF7	annotated	0	84	0.0	0	54	0.0
FIVE_1932	FIVE@chr11@61429290-61429841@61429290-61429887	chr11:61429841-61430031	chr11:61429887-61430031	chr11:61429290-61429841	chr11:61429290-61429887	-	ENSG00000149532.16	CPSF7	annotated	0	1		0	3	
FIVE_1933	FIVE@chr11@61429290-61429841@61429290-61429914	chr11:61429841-61430031	chr11:61429914-61430031	chr11:61429290-61429841	chr11:61429290-61429914	-	ENSG00000149532.16	CPSF7	annotated	0	38	0.0	0	19	0.0
FIVE_1934	FIVE@chr11@61429290-61429887@61429290-61429914	chr11:61429887-61430031	chr11:61429914-61430031	chr11:61429290-61429887	chr11:61429290-61429914	-	ENSG00000149532.16	CPSF7	annotated	1	38	0.02564102564102564	3	19	0.13636363636363635
FIVE_1935	FIVE@chr11@61436960-61437625@61436853-61437625	chr11:61436761-61436960	chr11:61436761-61436853	chr11:61436960-61437625	chr11:61436853-61437625	+	ENSG00000167985.8	SDHAF2	annotated	7	0		1	0	
FIVE_1936	FIVE@chr11@61438113-61445941@61438080-61445941	chr11:61438004-61438113	chr11:61438004-61438080	chr11:61438113-61445941	chr11:61438080-61445941	+	ENSG00000167985.8	SDHAF2	annotated	89	2	0.978021978021978	31	1	0.96875
FIVE_1937	FIVE@chr11@61438120-61468664@61438113-61468664	chr11:61438004-61438120	chr11:61438004-61438113	chr11:61438120-61468664	chr11:61438113-61468664	+	ENSG00000256591.5	ENSG00000256591	annotated	0	0		0	2	
FIVE_1938	FIVE@chr11@61496679-61499763@61496502-61499763	chr11:61496406-61496679	chr11:61496406-61496502	chr11:61496679-61499763	chr11:61496502-61499763	+	ENSG00000255931.3	ENSG00000255931	annotated	3	1		0	0	
FIVE_1939	FIVE@chr11@61496679-61505762@61496502-61505762	chr11:61496406-61496679	chr11:61496406-61496502	chr11:61496679-61505762	chr11:61496502-61505762	+	ENSG00000255931.3	ENSG00000255931	annotated	0	2		0	0	
FIVE_1940	FIVE@chr11@61496679-61499173@61496502-61499173	chr11:61496406-61496679	chr11:61496406-61496502	chr11:61496679-61499173	chr11:61496502-61499173	+	ENSG00000255931.3	ENSG00000255931	annotated	0	0		1	0	
FIVE_1941	FIVE@chr11@61496867-61499763@61496502-61499763	chr11:61496440-61496867	chr11:61496440-61496502	chr11:61496867-61499763	chr11:61496502-61499763	+	ENSG00000255931.3	ENSG00000255931	annotated	0	1		0	0	
FIVE_1942	FIVE@chr11@61496867-61499763@61496679-61499763	chr11:61496440-61496867	chr11:61496440-61496679	chr11:61496867-61499763	chr11:61496679-61499763	+	ENSG00000255931.3	ENSG00000255931	annotated	0	3		0	0	
FIVE_1944	FIVE@chr11@61499333-61499763@61499327-61499763	chr11:61499157-61499333	chr11:61499157-61499327	chr11:61499333-61499763	chr11:61499327-61499763	+	ENSG00000255931.3	ENSG00000255931	annotated	0	1		0	0	
FIVE_1945	FIVE@chr11@61499835-61505762@61499790-61505762	chr11:61499763-61499835	chr11:61499763-61499790	chr11:61499835-61505762	chr11:61499790-61505762	+	ENSG00000255931.3	ENSG00000255931	annotated	3	0		0	0	
FIVE_1947	FIVE@chr11@61499881-61505762@61499835-61505762	chr11:61499763-61499881	chr11:61499763-61499835	chr11:61499881-61505762	chr11:61499835-61505762	+	ENSG00000255931.3	ENSG00000255931	annotated	0	3		0	0	
FIVE_1953	FIVE@chr11@61499896-61505762@61499835-61505762	chr11:61499763-61499896	chr11:61499763-61499835	chr11:61499896-61505762	chr11:61499835-61505762	+	ENSG00000255931.3	ENSG00000255931	annotated	0	3		0	0	
FIVE_1956	FIVE@chr11@61622468-61624985@61622410-61624985	chr11:61622321-61622468	chr11:61622321-61622410	chr11:61622468-61624985	chr11:61622410-61624985	+	ENSG00000293352.2	RPLP0P2	annotated	0	0		2	0	
FIVE_1958	FIVE@chr11@61720890-61722859@61720867-61722859	chr11:61720679-61720890	chr11:61720679-61720867	chr11:61720890-61722859	chr11:61720867-61722859	+	ENSG00000134780.10	DAGLA	annotated	45	0	1.0	14	0	1.0
FIVE_1961	FIVE@chr11@61784027-61784280@61783925-61784280	chr11:61783851-61784027	chr11:61783851-61783925	chr11:61784027-61784280	chr11:61783925-61784280	+	ENSG00000124920.14	MYRF	annotated	0	26	0.0	0	38	0.0
FIVE_1962	FIVE@chr11@61789235-61789716@61789235-61789785	chr11:61789716-61789921	chr11:61789785-61789921	chr11:61789235-61789716	chr11:61789235-61789785	-	ENSG00000134825.16	TMEM258	annotated	0	199	0.0	0	152	0.0
FIVE_1963	FIVE@chr11@61789990-61790375@61789990-61790423	chr11:61790375-61790602	chr11:61790423-61790602	chr11:61789990-61790375	chr11:61789990-61790423	-	ENSG00000134825.16	TMEM258	annotated	3	0		0	2	
FIVE_1964	FIVE@chr11@61790602-61791463@61790602-61792556	chr11:61791463-61792802	chr11:61792556-61792802	chr11:61790602-61791463	chr11:61790602-61792556	-	ENSG00000134825.16	TMEM258	annotated	1	171	0.005813953488372093	1	128	0.007751937984496124
FIVE_1965	FIVE@chr11@61813353-61814796@61813353-61815074	chr11:61814796-61815785	chr11:61815074-61815785	chr11:61813353-61814796	chr11:61813353-61815074	-	ENSG00000149485.19	FADS1	annotated	0	1		0	0	
FIVE_1967	FIVE@chr11@61813353-61814857@61813353-61815074	chr11:61814857-61815160	chr11:61815074-61815160	chr11:61813353-61814857	chr11:61813353-61815074	-	ENSG00000149485.19	FADS1	annotated	0	1		0	0	
FIVE_1968	FIVE@chr11@61813353-61814964@61813353-61815074	chr11:61814964-61815160	chr11:61815074-61815160	chr11:61813353-61814964	chr11:61813353-61815074	-	ENSG00000149485.19	FADS1	annotated	0	1		0	0	
FIVE_1969	FIVE@chr11@61813353-61816555@61813353-61816992	chr11:61816555-61817197	chr11:61816992-61817197	chr11:61813353-61816555	chr11:61813353-61816992	-	ENSG00000149485.19	FADS1	annotated	41	0	1.0	62	0	1.0
FIVE_1970	FIVE@chr11@61875976-61876105@61875976-61876111	chr11:61876105-61876190	chr11:61876111-61876190	chr11:61875976-61876105	chr11:61875976-61876111	-	ENSG00000221968.9	FADS3	annotated	1	222	0.004484304932735426	2	188	0.010526315789473684
FIVE_1971	FIVE@chr11@61876190-61876359@61876190-61876371	chr11:61876359-61876455	chr11:61876371-61876455	chr11:61876190-61876359	chr11:61876190-61876371	-	ENSG00000221968.9	FADS3	annotated	226	0	1.0	206	1	0.9951690821256038
FIVE_1972	FIVE@chr11@61878847-61879312@61878847-61879396	chr11:61879312-61879509	chr11:61879396-61879509	chr11:61878847-61879312	chr11:61878847-61879396	-	ENSG00000221968.9	FADS3	annotated	103	1	0.9903846153846154	75	0	1.0
FIVE_1973	FIVE@chr11@61958501-61959498@61958298-61959498	chr11:61958146-61958501	chr11:61958146-61958298	chr11:61958501-61959498	chr11:61958298-61959498	+	ENSG00000167995.17	BEST1	annotated	3	6		11	16	0.4074074074074074
FIVE_1974	FIVE@chr11@61965515-61967312@61965515-61967402	chr11:61967312-61967634	chr11:61967402-61967634	chr11:61965515-61967312	chr11:61965515-61967402	-	ENSG00000167996.16	FTH1	annotated	9816	0	1.0	10885	4	0.9996326568096244
FIVE_1976	FIVE@chr11@62124163-62128151@62124055-62128151	chr11:62123998-62124163	chr11:62123998-62124055	chr11:62124163-62128151	chr11:62124055-62128151	+	ENSG00000149503.14	INCENP	annotated	10	0	1.0	2	0	
FIVE_1977	FIVE@chr11@6218150-6218558@6218150-6218600	chr11:6218558-6218763	chr11:6218600-6218763	chr11:6218150-6218558	chr11:6218150-6218600	-	ENSG00000051009.11	FHIP1B	annotated	3	56	0.05084745762711865	1	11	0.08333333333333333
FIVE_1980	FIVE@chr11@62571108-62571540@62571108-62571624	chr11:62571540-62571682	chr11:62571624-62571682	chr11:62571108-62571540	chr11:62571108-62571624	-	ENSG00000254772.10	EEF1G	annotated	1005	0	1.0	1239	0	1.0
FIVE_1981	FIVE@chr11@62589221-62591404@62589221-62591520	chr11:62591404-62591637	chr11:62591520-62591637	chr11:62589221-62591404	chr11:62589221-62591520	-	ENSG00000149016.16	TUT1	annotated	27	0	1.0	12	0	1.0
FIVE_1982	FIVE@chr11@62611596-62611680@62611596-62612574	chr11:62611680-62613042	chr11:62612574-62613042	chr11:62611596-62611680	chr11:62611596-62612574	-	ENSG00000149499.12	EML3	unannotated	0	0		1	0	
FIVE_1983	FIVE@chr11@62611596-62611680@62611596-62612436	chr11:62611680-62613042	chr11:62612436-62613042	chr11:62611596-62611680	chr11:62611596-62612436	-	ENSG00000149499.12	EML3	unannotated	0	6		1	7	
FIVE_1985	FIVE@chr11@62611596-62612436@62611596-62612574	chr11:62612436-62613042	chr11:62612574-62613042	chr11:62611596-62612436	chr11:62611596-62612574	-	ENSG00000149499.12	EML3	annotated	6	0		7	0	
FIVE_1986	FIVE@chr11@62620671-62621866@62620671-62621876	chr11:62621866-62622154	chr11:62621876-62622154	chr11:62620671-62621866	chr11:62620671-62621876	-	ENSG00000149541.10	B3GAT3	unannotated	112	20	0.8484848484848485	60	12	0.8333333333333334
FIVE_1987	FIVE@chr11@62639467-62639627@62639467-62639631	chr11:62639627-62639731	chr11:62639631-62639731	chr11:62639467-62639627	chr11:62639467-62639631	-	ENSG00000089597.18	GANAB	annotated	103	0	1.0	45	0	1.0
FIVE_1988	FIVE@chr11@62667747-62669641@62667747-62671564	chr11:62669641-62672126	chr11:62671564-62672126	chr11:62667747-62669641	chr11:62667747-62671564	-	ENSG00000162194.13	LBHD1	annotated	8	0		2	0	
FIVE_1989	FIVE@chr11@62676639-62676813@62676639-62677518	chr11:62676813-62677832	chr11:62677518-62677832	chr11:62676639-62676813	chr11:62676639-62677518	-	ENSG00000162191.14	UBXN1	annotated	136	0	1.0	137	0	1.0
FIVE_1990	FIVE@chr11@62677634-62677740@62677634-62677781	chr11:62677740-62677832	chr11:62677781-62677832	chr11:62677634-62677740	chr11:62677634-62677781	-	ENSG00000162191.14	UBXN1	annotated	2	228	0.008695652173913044	0	203	0.0
FIVE_1991	FIVE@chr11@62677832-62677927@62677832-62677939	chr11:62677927-62678118	chr11:62677939-62678118	chr11:62677832-62677927	chr11:62677832-62677939	-	ENSG00000162191.14	UBXN1	annotated	255	0	1.0	238	0	1.0
FIVE_1992	FIVE@chr11@62690521-62690612@62690521-62690622	chr11:62690612-62690692	chr11:62690622-62690692	chr11:62690521-62690612	chr11:62690521-62690622	-	ENSG00000168000.16	BSCL2	annotated	1360	5	0.9963369963369964	691	3	0.9956772334293948
FIVE_1993	FIVE@chr11@62692473-62692654@62692473-62692663	chr11:62692654-62692797	chr11:62692663-62692797	chr11:62692473-62692654	chr11:62692473-62692663	-	ENSG00000168000.16	BSCL2	annotated	0	965	0.0	0	381	0.0
FIVE_1994	FIVE@chr11@62702549-62705301@62702549-62705468	chr11:62705301-62705617	chr11:62705468-62705617	chr11:62702549-62705301	chr11:62702549-62705468	-	ENSG00000168000.16	BSCL2	annotated	1294	0	1.0	411	0	1.0
FIVE_1995	FIVE@chr11@62705617-62705916@62705617-62706203	chr11:62705916-62706258	chr11:62706203-62706258	chr11:62705617-62705916	chr11:62705617-62706203	-	ENSG00000168000.16	BSCL2	annotated	2	4		1	10	0.09090909090909091
FIVE_1996	FIVE@chr11@62705617-62705916@62705617-62706003	chr11:62705916-62706258	chr11:62706003-62706258	chr11:62705617-62705916	chr11:62705617-62706003	-	ENSG00000168000.16	BSCL2	annotated	2	0		1	0	
FIVE_1997	FIVE@chr11@62705617-62706003@62705617-62706203	chr11:62706003-62706258	chr11:62706203-62706258	chr11:62705617-62706003	chr11:62705617-62706203	-	ENSG00000168000.16	BSCL2	annotated	0	4		0	10	0.0
FIVE_1998	FIVE@chr11@62705617-62706203@62705617-62706259	chr11:62706203-62706344	chr11:62706259-62706344	chr11:62705617-62706203	chr11:62705617-62706259	-	ENSG00000168000.16	BSCL2	annotated	4	2		10	3	0.7692307692307693
FIVE_1999	FIVE@chr11@62707324-62709147@62707324-62709264	chr11:62709147-62709537	chr11:62709264-62709537	chr11:62707324-62709147	chr11:62707324-62709264	-	ENSG00000168000.16	BSCL2	annotated	30	0	1.0	8	0	
FIVE_2000	FIVE@chr11@62762184-62762867@62761904-62762867	chr11:62761795-62762184	chr11:62761795-62761904	chr11:62762184-62762867	chr11:62761904-62762867	+	ENSG00000168002.12	POLR2G	annotated	0	123	0.0	0	107	0.0
FIVE_2001	FIVE@chr11@62797386-62798539@62797386-62800377	chr11:62798539-62800486	chr11:62800377-62800486	chr11:62797386-62798539	chr11:62797386-62800377	-	ENSG00000162231.14	NXF1	annotated	115	0	1.0	64	0	1.0
FIVE_2002	FIVE@chr11@62803572-62803792@62803572-62803800	chr11:62803792-62803978	chr11:62803800-62803978	chr11:62803572-62803792	chr11:62803572-62803800	-	ENSG00000162231.14	NXF1	annotated	43	0	1.0	39	0	1.0
FIVE_2003	FIVE@chr11@62824565-62825025@62824565-62825036	chr11:62825025-62825117	chr11:62825036-62825117	chr11:62824565-62825025	chr11:62824565-62825036	-	ENSG00000162236.13	STX5	annotated	0	78	0.0	1	55	0.017857142857142856
FIVE_2004	FIVE@chr11@62833131-62833618@62833131-62833792	chr11:62833618-62833937	chr11:62833792-62833937	chr11:62833131-62833618	chr11:62833131-62833792	-	ENSG00000133316.16	WDR74	annotated	90	0	1.0	53	1	0.9814814814814815
FIVE_2005	FIVE@chr11@62835841-62835919@62835841-62835961	chr11:62835919-62836036	chr11:62835961-62836036	chr11:62835841-62835919	chr11:62835841-62835961	-	ENSG00000133316.16	WDR74	annotated	0	69	0.0	2	27	0.06896551724137931
FIVE_2006	FIVE@chr11@62839428-62839507@62839428-62839541	chr11:62839507-62839867	chr11:62839541-62839867	chr11:62839428-62839507	chr11:62839428-62839541	-	ENSG00000133316.16	WDR74	annotated	43	0	1.0	18	0	1.0
FIVE_2007	FIVE@chr11@62852681-62852807@62852681-62852811	chr11:62852807-62852839	chr11:62852811-62852839	chr11:62852681-62852807	chr11:62852681-62852811	-	ENSG00000255717.10	SNHG1	annotated	0	52	0.0	0	54	0.0
FIVE_2008	FIVE@chr11@62852681-62852811@62852681-62853075	chr11:62852811-62853115	chr11:62853075-62853115	chr11:62852681-62852811	chr11:62852681-62853075	-	ENSG00000255717.10	SNHG1	annotated	52	0	1.0	54	0	1.0
FIVE_2009	FIVE@chr11@62852681-62852811@62852681-62854519	chr11:62852811-62854551	chr11:62854519-62854551	chr11:62852681-62852811	chr11:62852681-62854519	-	ENSG00000255717.10	SNHG1	annotated	52	0	1.0	54	0	1.0
FIVE_2010	FIVE@chr11@62852839-62853075@62852839-62854018	chr11:62853075-62854064	chr11:62854018-62854064	chr11:62852839-62853075	chr11:62852839-62854018	-	ENSG00000255717.10	SNHG1	annotated	37	0	1.0	34	0	1.0
FIVE_2011	FIVE@chr11@62853115-62853342@62853115-62853552	chr11:62853342-62853590	chr11:62853552-62853590	chr11:62853115-62853342	chr11:62853115-62853552	-	ENSG00000255717.10	SNHG1	annotated	0	37	0.0	0	40	0.0
FIVE_2012	FIVE@chr11@62853115-62853552@62853115-62853801	chr11:62853552-62853833	chr11:62853801-62853833	chr11:62853115-62853552	chr11:62853115-62853801	-	ENSG00000255717.10	SNHG1	annotated	37	0	1.0	40	0	1.0
FIVE_2013	FIVE@chr11@62853115-62853552@62853115-62854519	chr11:62853552-62854551	chr11:62854519-62854551	chr11:62853115-62853552	chr11:62853115-62854519	-	ENSG00000255717.10	SNHG1	annotated	37	0	1.0	40	0	1.0
FIVE_2014	FIVE@chr11@62853115-62853552@62853115-62854888	chr11:62853552-62855216	chr11:62854888-62855216	chr11:62853115-62853552	chr11:62853115-62854888	-	ENSG00000255717.10	SNHG1	annotated	37	0	1.0	40	0	1.0
FIVE_2015	FIVE@chr11@62853115-62853552@62853115-62855133	chr11:62853552-62855216	chr11:62855133-62855216	chr11:62853115-62853552	chr11:62853115-62855133	-	ENSG00000255717.10	SNHG1	annotated	37	0	1.0	40	0	1.0
FIVE_2016	FIVE@chr11@62853590-62853801@62853590-62854519	chr11:62853801-62854551	chr11:62854519-62854551	chr11:62853590-62853801	chr11:62853590-62854519	-	ENSG00000255717.10	SNHG1	annotated	50	0	1.0	33	0	1.0
FIVE_2019	FIVE@chr11@62853590-62853801@62853590-62854888	chr11:62853801-62855216	chr11:62854888-62855216	chr11:62853590-62853801	chr11:62853590-62854888	-	ENSG00000255717.10	SNHG1	annotated	50	0	1.0	33	0	1.0
FIVE_2021	FIVE@chr11@62853833-62854018@62853833-62854519	chr11:62854018-62854551	chr11:62854519-62854551	chr11:62853833-62854018	chr11:62853833-62854519	-	ENSG00000255717.10	SNHG1	annotated	30	4	0.8823529411764706	23	2	0.92
FIVE_2022	FIVE@chr11@62853833-62854018@62853833-62854888	chr11:62854018-62855216	chr11:62854888-62855216	chr11:62853833-62854018	chr11:62853833-62854888	-	ENSG00000255717.10	SNHG1	annotated	30	0	1.0	23	0	1.0
FIVE_2023	FIVE@chr11@62853833-62854018@62853833-62855133	chr11:62854018-62855216	chr11:62855133-62855216	chr11:62853833-62854018	chr11:62853833-62855133	-	ENSG00000255717.10	SNHG1	annotated	30	0	1.0	23	0	1.0
